,filename,Invoice_no,Invoice_date,Vendor_name,Product_model,Qty,Unit_price,Item_total,Invoice_total,Currency,Confidence,low_conf_fields
522,SHXX-L210828B.pdf,SHXX-L210828B,24/08/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.",SCF-K190XL-WH2,20,96.34,1926.8,21262.56,$,0.828125,Product Model
523,SHXX-L210828B.pdf,SHXX-L210828B,24/08/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.",OCEAN FREIGHT,1,7420,7420,21262.56,$,0.904875,
524,SHXX-L210828A.pdf,SHXX-L210828A,25/08/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.",SJ-K75X-SL2,175,54.21,9486.75,32052.85,$,0.93175,
525,SHXX-L210828A.pdf,SHXX-L210828A,25/08/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SJ-K135X-SL2
BC90",71,67.77,4811.67,32052.85,$,0.895625,
526,SHXX-L210828A.pdf,SHXX-L210828A,25/08/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SJ-K135X-SL3
BC90",37,67.77,2507.49,32052.85,$,0.9245,
527,SHXX-L210828A.pdf,SHXX-L210828A,25/08/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SJ-K155X-SL2
BC122",69,79.06,5455.14,32052.85,$,0.923875,
528,SHXX-L210828A.pdf,SHXX-L210828A,25/08/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SJ-K155X-WH3
BC122",30,79.06,2371.8,32052.85,$,0.923625,
529,SHXX-L210828A.pdf,SHXX-L210828A,25/08/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.",OCEAN FREIGHT,1,7420,7420,32052.85,$,0.960875,
530,SHXX-O220129.pdf,SHXX-O220129,26/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K660X-WH3
BD505JS",62,221.93,13759.66,13759.66,$,0.928625,
531,SHXX-Z211124.pdf,SHXX-Z211124,22/11/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K130X-WH3
BD95JA",90,81.43,7328.7,31277.44,$,0.886875,
532,SHXX-Z211124.pdf,SHXX-Z211124,22/11/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K190XL-WH2
BD142GA",88,96.34,8477.92,31277.44,$,0.89925,
533,SHXX-Z211124.pdf,SHXX-Z211124,22/11/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K250X-WH2
BD192JA",4,105.51,422.04,31277.44,$,0.903875,
534,SHXX-Z211124.pdf,SHXX-Z211124,22/11/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K250X-WH3
BD192JA",38,105.51,4009.38,31277.44,$,0.90425,
535,SHXX-Z211124.pdf,SHXX-Z211124,22/11/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K250XL-WH2
BD192GA",3,110.1,330.3,31277.44,$,0.90375,
536,SHXX-Z211124.pdf,SHXX-Z211124,22/11/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K320X-WH3
BD232JA",45,111.25,5006.25,31277.44,$,0.89925,
537,SHXX-Z211124.pdf,SHXX-Z211124,22/11/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K400X-WH3
BD282JA",45,126.73,5702.85,31277.44,$,0.889125,
538,SHXX-Q220117.pdf,SHXX-Q220117,20/01/21,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K190X-WH3
BD142JA",180,92.9,16722,16722,$,0.861125,
539,SHXX-L220127.pdf,SHXX-L220127,26/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K190XJ-WH2
BD142JA",180,92.9,16722,61539.56,$,0.903375,
540,SHXX-L220127.pdf,SHXX-L220127,26/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K490XJ-WH2
BD355JA",80,160.57,12845.6,61539.56,$,0.92725,
541,SHXX-L220127.pdf,SHXX-L220127,26/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K130XJ-WH2
BD95JA",237,81.43,19298.91,61539.56,$,0.92725,
542,SHXX-L220127.pdf,SHXX-L220127,26/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K580XJ-WH2
BD445JA",65,194.97,12673.05,61539.56,$,0.92675,
543,SHXX-J220108.pdf,SHXX-J220108,07/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.",SJ-K75X-SL3,198,54.21,10733.58,40631.43,$,0.93225,
544,SHXX-J220108.pdf,SHXX-J220108,07/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SJ-K135X-SL3
BC90",232,67.77,15722.64,40631.43,$,0.922375,
545,SHXX-J220108.pdf,SHXX-J220108,07/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K130X-WH3
BD95JA",32,81.43,2605.76,40631.43,$,0.92025,
546,SHXX-J220108.pdf,SHXX-J220108,07/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K400X-WH3
BD282JA",30,126.73,3801.9,40631.43,$,0.905125,Product Model
547,SHXX-J220108.pdf,SHXX-J220108,07/01/22,"ZHEJIANG XINGXING REFRIGERATION CO., LTD.","SCF-K660X-WH3
BD505JS",35,221.93,7767.55,40631.43,$,0.90425,Product Model
